tcp,udp,tcp_var,udp_var,tcp_std,udp_std,tcp_entropy,udp_entropy,hurst_tcp,hurst_udp,skewness_tcp,kurtosis_tcp,skewness_udp,kurtosis_udp,burst,h2_pkt,h3_pkt,h2_bytes,h3_bytes,utr,utr_std,attack
69,5558,199.89,1286930.5,14.1382,1134.4296,0.9404,0.9404,0.1283,0.1071,1.9727,2.4129,1.9289,2.2181,0.102,687910,1038312,733294660,1106814000,80.5507,355.9131,1
73,6020,231.21,1551754.4,15.2056,1245.6943,0.639,0.9404,0.1283,0.1071,1.7776,1.5202,2.0171,2.6013,0.0863,690618,1038312,736181400,1106814000,82.4658,528.3135,1
80,6481,246.2,2810513.8,15.6908,1676.4587,0.9404,0.9404,0.1283,0.1071,1.8416,1.8825,2.6197,4.9592,0.109,693617,1038312,739378300,1106814000,81.0125,41.6608,1
65,6041,343.05,1677943.2,18.5216,1295.3545,0.639,0.639,0.1283,0.1071,2.6553,5.0745,1.9449,2.2593,0.0891,696615,1038312,742574200,1106814000,92.9385,405.549,1
71,4697,228.09,1760696.4,15.1026,1326.9124,0.639,0.639,0.1283,0.1071,1.901,2.0676,2.651,5.0604,0.109,699613,1038312,745770050,1106814000,66.1549,55.3938,1
27,1686,65.61,160748.84,8.1,400.935,0.3251,0.639,0.1283,0.1071,2.6667,5.1111,2.3692,4.0226,0.0778,702612,1038312,748967000,1106814000,62.4444,397.9777,1
90,5526,324.8,2467470.2,18.0222,1570.8184,0.639,0.639,0.1283,0.1071,1.5092,0.293,2.6542,5.0708,0.113,705275,1038312,751805760,1106814000,61.4,33.4124,1
66,4682,147.44,772445.4,12.1425,878.8887,0.9404,0.9404,0.1573,0.0627,1.5106,0.4506,1.5927,0.7918,0.116,707539,1038312,754219140,1106814000,70.9394,108.0818,1
54,6091,231.84,1813485.8,15.2263,1346.6572,0.639,0.639,0.1573,0.0627,2.65,5.0569,2.0965,2.9095,0.102,710538,1038312,757416100,1106814000,112.7963,175.2079,1
67,6080,404.01,3326976,20.1,1824,0.3251,0.3251,0.1573,0.0627,2.6667,5.1111,2.6667,5.1111,0.0962,713538,1038312,760613060,1106814000,90.7463,27.2239,1
101,6377,271.89,1379341.8,16.4891,1174.4539,1.2275,1.2275,0.1573,0.0627,1.365,0.2053,1.7067,1.2989,0.0806,716534,1038312,763806800,1106814000,63.1386,354.972,1
46,6102,133.84,2409612.5,11.5689,1552.2927,0.9404,0.9404,0.1573,0.0627,2.5839,4.8351,2.6086,4.9232,0.099,719533,1038312,767003800,1106814000,132.6522,73.389,1
63,6051,299.21,3037628,17.2977,1742.8793,0.639,0.639,0.1573,0.0627,2.6313,4.9942,2.6597,5.0887,0.0947,722531,1038312,770199600,1106814000,96.0476,349.6748,1
122,4942,429.36,787458.94,20.721,887.3888,1.2275,1.2275,0.1573,0.0627,1.778,2.0043,1.6131,0.9104,0.139,724856,1038312,772678100,1106814000,40.5082,109.4576,1
78,6030,547.56,2774388.2,23.4,1665.6495,0.3251,0.639,0.1573,0.0627,2.6667,5.1111,2.6362,5.0108,0.156,727853,1038312,775872900,1106814000,77.3077,133.1357,1
100,5989,348.2,2529838.2,18.6601,1590.5465,0.9404,0.9404,0.1573,0.0627,1.9605,2.6513,2.6351,5.0093,0.0891,729850,1038312,778001660,1106814000,59.89,83.9703,1
103,5933,820.41,1644116,28.6428,1282.231,0.639,0.639,0.1573,0.0627,2.6412,5.0276,1.9861,2.4382,0.173,730692,1038312,778899260,1106814000,57.6019,173.1457,1
104,6407,314.44,1699408.4,17.7325,1303.6136,0.9404,1.2275,0.1857,0.114,1.3571,0.105,2.2786,3.7264,0.0933,733690,1038312,782095100,1106814000,61.6058,395.1744,1
101,5981,646.09,3053685,25.4183,1747.4796,0.639,0.639,0.1857,0.114,2.5097,4.5597,2.6638,5.1019,0.161,736686,1038312,785288800,1106814000,59.2178,109.4267,1
129,6296,590.09,1650959.6,24.2918,1284.8967,0.9404,0.9404,0.1857,0.114,1.5789,0.7139,1.9234,2.1932,0.165,739681,1038312,788481540,1106814000,48.8062,151.0002,1
103,5085,472.41,2142081.5,21.735,1463.5851,0.639,0.639,0.1857,0.114,1.8555,1.867,2.6594,5.0879,0.139,742680,1038312,791678460,1106814000,49.3689,40.7147,1
136,1318,845.64,72152.36,29.0799,268.6119,0.639,0.9404,0.1857,0.114,1.9296,2.1929,2.1591,3.2741,0.161,745676,1038312,794872200,1106814000,9.6912,265.5342,1
65,6074,261.45,3050466.2,16.1694,1746.5583,0.639,0.639,0.1857,0.114,2.4853,4.4688,2.6591,5.0867,0.194,748674,1038312,798068030,1106814000,93.4462,159.2171,1
78,5164,376.16,902884.8,19.3948,950.2025,0.9404,0.9404,0.1857,0.114,2.5164,4.5856,1.5289,0.5431,0.164,751198,1038312,800758660,1106814000,66.2051,807.6239,1
134,6276,675.84,1562742.5,25.9969,1250.097,0.9404,1.2275,0.1857,0.114,1.9186,2.2809,2.0238,2.6499,0.106,754195,1038312,803953400,1106814000,46.8358,529.2795,1
46,6099,87.84,2912090.5,9.3723,1706.4847,0.639,0.639,0.1857,0.114,1.6333,0.8666,2.6453,5.0415,0.0905,757189,1038312,807145000,1106814000,132.587,63.1486,1
57,5672,250.01,1409481.1,15.8117,1187.2157,0.639,0.639,0.1857,0.114,2.6394,5.0216,1.8073,1.6532,0.105,760006,1038312,810148000,1106814000,99.5088,270.3806,1
66,6038,229.04,1576648.1,15.1341,1255.6465,0.9404,0.9404,0.1102,0.0665,2.3123,3.7996,2.0277,2.6428,0.0891,763004,1038312,813343800,1106814000,91.4848,527.6716,1
83,6444,174.81,2876479,13.2216,1696.0186,0.9404,0.9404,0.1102,0.0665,1.0943,-0.6119,2.6314,4.9979,0.0905,766000,1038312,816537600,1106814000,77.6386,51.3241,1
66,6069,331.04,1671912.9,18.1945,1293.0247,0.639,0.639,0.1102,0.0665,2.6346,5.0055,1.9099,2.1065,0.116,768999,1038312,819733500,1106814000,91.9545,240.9523,1
68,6078,416.16,2367259.5,20.4,1538.5901,0.3251,0.639,0.1102,0.0665,2.6667,5.1111,2.5211,4.6021,0.0749,771994,1038312,822926140,1106814000,89.3824,277.3963,1
95,6352,248.05,2582058.5,15.7496,1606.8785,1.2275,1.2275,0.1102,0.0665,1.4393,0.4629,2.6303,4.996,0.119,773686,1038312,824729800,1106814000,66.8632,542.4562,1
65,6088,367.45,1484431.5,19.169,1218.3726,0.639,0.639,0.1102,0.0665,2.6655,5.1073,1.5047,0.2722,0.11,774988,1038312,826117760,1106814000,93.6615,940.8653,1
69,5586,320.49,2581480.8,17.9022,1606.6987,0.639,0.639,0.1102,0.0665,2.5639,4.7578,2.6592,5.0871,0.0933,777985,1038312,829312600,1106814000,80.9565,179.0525,1
53,6119,222.81,2586731,14.9268,1608.3317,0.639,0.639,0.1102,0.0665,2.6493,5.0547,2.583,4.826,0.0636,780721,1038312,832228100,1106814000,115.4528,538.8334,1
69,6002,188.69,1291714.1,13.7364,1136.536,0.9404,0.9404,0.1102,0.0665,1.5959,0.7001,1.5028,0.3229,0.1,783718,1038312,835422900,1106814000,86.9855,796.66,1
60,6082,232.2,2858804.2,15.2381,1690.7999,0.639,0.639,0.1102,0.0665,2.5273,4.6248,2.641,5.0269,0.065,786715,1038312,838617700,1106814000,101.3667,34.6429,1
85,1469,650.25,103312.89,25.5,321.4232,0.3251,0.639,0.1868,0.0789,2.6667,5.1111,2.0477,2.7025,0.119,789712,1038312,841812500,1106814000,17.2824,132.5465,1
54,5237,213.44,2178636.8,14.6096,1476.0206,0.639,0.639,0.1868,0.0789,2.6175,4.9471,2.6497,5.0561,0.134,792710,1038312,845008400,1106814000,96.9815,296.446,1
50,6091,215.2,1431975.1,14.6697,1196.6516,0.639,0.9404,0.1868,0.0789,2.6646,5.1047,1.9044,2.1768,0.102,795707,1038312,848203200,1106814000,121.82,555.3977,1
150,6272,920,2752482.8,30.3315,1659.0608,0.639,0.9404,0.1868,0.0789,1.5804,0.623,2.6274,4.9829,0.136,798704,1038312,851398000,1106814000,41.8133,145.1222,1
59,6017,240.49,2877627.8,15.5077,1696.3572,0.639,0.9404,0.1868,0.0789,2.583,4.826,2.6593,5.088,0.127,801699,1038312,854590660,1106814000,101.9831,58.5384,1
88,6059,613.96,1680433.2,24.7782,1296.3153,0.639,0.639,0.1868,0.0789,2.6492,5.0543,1.9328,2.2069,0.116,804697,1038312,857786500,1106814000,68.8523,242.8431,1
106,6339,321.04,1516659.1,17.9176,1231.5271,1.2275,1.2275,0.1868,0.0789,1.6827,1.6362,2.0035,2.5859,0.132,807696,1038312,860983400,1106814000,59.8019,179.8686,1
49,6103,172.09,2869564.8,13.1183,1693.979,0.639,0.639,0.1868,0.0789,2.6062,4.9077,2.6398,5.0231,0.0947,810693,1038312,864178240,1106814000,124.551,43.9274,1
81,6000,514.49,1664296.2,22.6824,1290.076,0.639,0.639,0.1868,0.0789,2.6458,5.0432,1.9594,2.3224,0.117,813689,1038312,867371970,1106814000,74.0741,242.8081,1
66,6039,164.84,1526550.9,12.839,1235.5367,0.9404,0.9404,0.1868,0.0789,1.5641,0.5719,1.9852,2.4721,0.0863,816685,1038312,870565760,1106814000,91.5,269.7933,1
66,6524,189.84,2825297.8,13.7782,1680.8622,0.9404,0.9404,0.1461,0.0476,1.8998,2.0668,2.617,4.9503,0.0976,817311,1038312,871233000,1106814000,98.8485,145.2741,1
88,5978,345.56,1585465.4,18.5892,1259.1526,0.9404,0.9404,0.1461,0.0476,2.1749,3.2785,2.0673,2.8056,0.102,819745,1038312,873827700,1106814000,67.9318,241.9354,1
84,6470,212.84,1681430,14.589,1296.6997,0.9404,1.2275,0.1461,0.0476,1.5298,0.8878,2.2494,3.6193,0.082,822743,1038312,877023550,1106814000,77.0238,408.1963,1
77,6000,533.61,3240000,23.1,1800,0.3251,0.3251,0.1461,0.0476,2.6667,5.1111,2.6667,5.1111,0.129,825738,1038312,880216260,1106814000,77.9221,23.3766,1
76,6055,255.64,1415581.9,15.9887,1189.7823,0.9404,0.9404,0.1461,0.0476,2.0099,2.5521,1.7578,1.4801,0.11,828735,1038312,883411000,1106814000,79.6711,541.3124,1
71,5139,212.89,2038947.2,14.5908,1427.9171,0.639,0.639,0.1461,0.0476,1.6913,1.1308,2.6406,5.0257,0.0877,831734,1038312,886607940,1106814000,72.3803,33.184,1
75,1496,449.45,77658.84,21.2002,278.6734,0.639,0.9404,0.1461,0.0476,2.6513,5.0614,1.8304,2.0089,0.107,834733,1038312,889803900,1106814000,19.9467,263.7743,1
46,4776,156.84,1808744.9,12.5236,1344.8958,0.639,0.639,0.1461,0.0476,2.6237,4.9683,2.6492,5.0544,0.126,837087,1038312,892313200,1106814000,103.8261,337.6654,1
60,4732,312.2,900416.2,17.6692,948.9026,0.639,0.639,0.1461,0.0476,2.6653,5.1067,1.5197,0.3417,0.137,839425,1038312,894805570,1106814000,78.8667,662.2987,1
124,6255,558.04,1673381.2,23.6229,1293.5924,0.9404,1.2275,0.1461,0.0476,1.9859,2.6765,2.2218,3.4704,0.129,842422,1038312,898000300,1106814000,50.4435,435.929,1
53,6126,242.41,2879240,15.5695,1696.8324,0.639,0.639,0.1151,0.0759,2.6649,5.1054,2.6383,5.0179,0.0863,845420,1038312,901196200,1106814000,115.5849,131.8507,1
40,6148,121.8,1565788.4,11.0363,1251.3147,0.639,0.639,0.1151,0.0759,2.6353,5.0078,1.6261,0.8335,0.0693,848415,1038312,904388860,1106814000,153.7,357.5914,1
82,6002,605.16,1551073,24.6,1245.4208,0.3251,0.639,0.1151,0.0759,2.6667,5.1111,1.7537,1.413,0.112,851410,1038312,907580540,1106814000,73.1951,676.3154,1
85,6419,173.45,2935293.5,13.17,1713.2698,0.9404,0.9404,0.1151,0.0759,0.9689,-0.915,2.6388,5.0217,0.082,854406,1038312,910774300,1106814000,75.5176,65.945,1
42,5232,142.76,1281198,11.9482,1131.9001,0.639,0.639,0.1151,0.0759,2.6545,5.072,1.9914,2.4611,0.0863,857108,1038312,913654600,1106814000,124.5714,535.9155,1
59,5619,135.29,1419190.5,11.6314,1191.2979,0.9404,0.9404,0.1151,0.0759,1.5471,0.4766,2.2164,3.4562,0.0735,859107,1038312,915785540,1106814000,95.2373,394.9178,1
58,5179,163.36,2043082.9,12.7812,1429.3645,0.639,0.639,0.1151,0.0759,2.0814,2.8457,2.6355,5.0086,0.0735,859856,1038312,916583940,1106814000,89.2931,34.9696,1
67,6522,208.81,1338637.8,14.4503,1156.9951,0.9404,1.2275,0.1151,0.0759,2.1437,3.1203,1.714,1.4184,0.0806,862357,1038312,919250050,1106814000,97.3433,536.029,1
59,4748,313.29,1645177,17.7,1282.6445,0.3251,0.639,0.1151,0.0759,2.6667,5.1111,2.616,4.9418,0.0594,865355,1038312,922445900,1106814000,80.4746,133.156,1
56,5647,183.24,2590876.5,13.5366,1609.62,0.639,0.639,0.1151,0.0759,2.4155,4.203,2.6555,5.075,0.0848,867693,1038312,924938240,1106814000,100.8393,146.7636,1
72,5579,299.36,1104058.1,17.302,1050.7417,0.9404,0.9404,0.2842,0.1571,2.48,4.4537,1.6533,1.0817,0.082,870562,1038312,927996540,1106814000,77.4861,468.5999,1
66,4223,254.24,1298511.2,15.9449,1139.5225,0.639,0.639,0.2842,0.1571,2.414,4.1972,2.6148,4.9377,0.0834,873246,1038312,930857700,1106814000,63.9848,22.5649,1
1,2255,0.09,457652.25,0.3,676.5,0.3251,0.3251,0.2842,0.1571,2.6667,5.1111,2.6667,5.1111,0.0891,876243,1038312,934052500,1106814000,2255,676.5,1
114,6334,564.84,3285622.5,23.7664,1812.6285,0.639,0.639,0.2842,0.1571,1.7829,1.5442,2.6572,5.0806,0.0962,879241,1038312,937248400,1106814000,55.5614,25.1344,1
93,4632,332.01,807554.4,18.2211,898.6403,0.9404,0.9404,0.2842,0.1571,1.7825,1.6035,1.6886,1.1746,0.11,881464,1038312,939618100,1106814000,49.8065,160.0271,1
57,6109,115.61,1513356.1,10.7522,1230.1854,0.9404,0.9404,0.2842,0.1571,1.6469,1.0449,1.9757,2.4555,0.103,884457,1038312,942808640,1106814000,107.1754,135.5092,1
53,6097,252.81,2842578.8,15.9,1685.9949,0.3251,0.639,0.2842,0.1571,2.6667,5.1111,2.637,5.0137,0.099,887452,1038312,946001300,1106814000,115.0377,133.7784,1
63,6114,357.21,3364289.8,18.9,1834.2,0.3251,0.3251,0.2842,0.1571,2.6667,5.1111,2.6667,5.1111,0.0919,890449,1038312,949196100,1106814000,97.0476,29.1143,1
58,4692,259.56,904124.4,16.1109,950.8545,0.639,0.639,0.2842,0.1571,2.6404,5.0249,1.5959,0.6948,0.0707,892759,1038312,951658560,1106814000,80.8966,200.7434,1
85,6425,219.85,1476376.2,14.8273,1215.0623,1.2275,1.2275,0.2842,0.1571,1.5559,0.7965,1.9827,2.5319,0.0962,895756,1038312,954853400,1106814000,75.5882,261.7636,1
49,5209,216.09,2442031.2,14.7,1562.7,0.3251,0.3251,0.1335,0.1195,2.6667,5.1111,2.6667,5.1111,0.0848,897934,1038312,957175100,1106814000,106.3061,31.8918,1
55,5627,125.05,1789933.2,11.1826,1337.8839,0.9404,0.9404,0.1335,0.1195,1.8892,2.0411,2.5162,4.5996,0.0764,898403,1038312,957674050,1106814000,102.3091,674.8551,1
47,5878,136.41,1250699.5,11.6795,1118.3468,0.639,0.9404,0.1335,0.1195,2.483,4.4601,1.5414,0.5019,0.0636,901074,1038312,960521340,1106814000,125.0638,739.9165,1
29,4823,37.69,1791163.2,6.1392,1338.3435,0.639,0.639,0.1335,0.1195,1.874,1.9486,2.6396,5.0225,0.0396,904071,1038312,963716160,1106814000,166.3103,134.0931,1
65,6020,201.85,1551648.2,14.2074,1245.6517,0.9404,0.9404,0.1335,0.1195,2.1293,3.0507,2.0881,2.9216,0.0848,906442,1038312,966243650,1106814000,92.6154,1211.7344,1
59,4301,207.69,1112184.9,14.4115,1054.6018,0.639,0.9404,0.1335,0.1195,2.4425,4.3068,2.5714,4.7976,0.0636,909287,1038312,969276400,1106814000,72.8983,155.3688,1
61,6096,196.89,2892008.8,14.0317,1700.5907,0.639,0.639,0.1335,0.1195,2.259,3.5827,2.6434,5.0349,0.0834,911451,1038312,971583200,1106814000,99.9344,37.1333,1
65,1086,380.25,49256.64,19.5,221.9384,0.3251,0.639,0.1335,0.1195,2.6667,5.1111,1.654,0.9612,0.0792,914448,1038312,974776960,1106814000,16.7077,132.0024,1
8,4891,2.76,1770936.5,1.6613,1330.7654,0.639,0.639,0.1335,0.1195,1.7587,1.4354,2.6231,4.9663,0.102,917125,1038312,977630660,1106814000,611.375,444.1804,1
103,5039,460.81,1061991.8,21.4665,1030.5298,0.639,0.9404,0.1335,0.1195,1.781,1.5357,2.0664,2.8434,0.0962,919509,1038312,980172000,1106814000,48.9223,410.1845,1
55,6119,189.45,2433147.2,13.7641,1559.8549,0.639,0.9404,0.1527,0.0979,2.4982,4.5168,2.6101,4.9281,0.0848,922507,1038312,983367900,1106814000,111.2545,132.3077,1
63,6054,310.01,2583735.8,17.6071,1607.4003,0.639,0.639,0.1527,0.0979,2.6446,5.039,2.5962,4.873,0.103,925506,1038312,986564800,1106814000,96.0952,403.9643,1
109,6378,415.69,1482200.4,20.3885,1217.4565,0.9404,0.9404,0.1527,0.0979,1.4774,0.2281,1.5432,0.5035,0.0764,928503,1038312,989759600,1106814000,58.5138,134.0741,1
49,6108,102.09,2919154.8,10.104,1708.5533,0.639,0.639,0.1527,0.0979,1.7135,1.2318,2.6451,5.0409,0.12,931501,1038312,992955500,1106814000,124.6531,56.8964,1
59,6019,269.29,1896438.5,16.4101,1377.1124,0.639,0.639,0.1527,0.0979,2.6413,5.0281,2.239,3.5014,0.099,934500,1038312,996152450,1106814000,102.0169,337.0574,1
61,6054,300.09,1586782.5,17.3231,1259.6755,0.639,0.639,0.1527,0.0979,2.6537,5.0693,1.7709,1.4905,0.0778,937497,1038312,999347200,1106814000,99.2459,223.6702,1
95,6349,253.05,2925851,15.9075,1710.5118,0.9404,0.9404,0.1527,0.0979,1.3902,0.4612,2.643,5.0354,0.117,939495,1038312,1001477100,1106814000,66.8316,57.012,1
63,6095,299.21,1690587.5,17.2977,1300.226,0.639,0.639,0.1527,0.0979,2.6313,4.9942,1.9169,2.1374,0.106,940492,1038312,1002539900,1106814000,96.746,242.5957,1
56,6070,240.64,1597984.8,15.5126,1264.1143,0.639,0.639,0.1527,0.0979,2.6384,5.0181,1.7764,1.5149,0.0848,943490,1038312,1005735740,1106814000,108.3929,167.5146,1
83,6010,278.01,2952907.2,16.6736,1718.4025,0.639,0.639,0.1527,0.0979,1.5329,0.403,2.6568,5.0794,0.0947,946488,1038312,1008931650,1106814000,72.4096,45.2433,1
73,6471,235.61,1341588.5,15.3496,1158.2697,0.9404,1.2275,0.0738,0.1041,2.0134,2.5683,1.7648,1.6371,0.11,949485,1038312,1012126460,1106814000,88.6438,543.0619,1
68,6035,416.16,1585971.5,20.4,1259.3536,0.3251,0.639,0.0738,0.1041,2.6667,5.1111,1.7888,1.5704,0.0933,952480,1038312,1015319100,1106814000,88.75,662.5388,1
65,6089,217.05,2994987,14.7326,1730.603,0.639,0.639,0.0738,0.1041,2.2026,3.3522,2.6541,5.0706,0.0848,955479,1038312,1018516030,1106814000,93.6769,102.0586,1
47,2069,198.81,385268.5,14.1,620.7,0.3251,0.3251,0.0738,0.1041,2.6667,5.1111,2.6667,5.1111,0.0622,958380,1038312,1021608500,1106814000,44.0213,13.2064,1
45,4287,157.05,1439385.2,12.532,1199.7438,0.639,0.639,0.0738,0.1041,2.6422,5.031,2.6454,5.0419,0.0764,961377,1038312,1024803300,1106814000,95.2667,401.7926,1
51,5687,126.09,1486373.2,11.229,1219.1691,0.639,0.9404,0.0738,0.1041,2.0774,2.8287,2.2368,3.5302,0.0806,964139,1038312,1027747600,1106814000,111.5098,397.2332,1
71,4695,204.09,1703872.2,14.286,1305.3246,0.639,0.639,0.0738,0.1041,1.5447,0.4578,2.641,5.0271,0.0919,966391,1038312,1030147200,1106814000,66.1268,40.8155,1
48,6122,79.16,1566689.4,8.8972,1251.6746,0.9404,0.9404,0.0738,0.1041,1.4677,0.2071,2.0486,2.7624,0.0707,969390,1038312,1033344100,1106814000,127.5417,402.1376,1
40,6132,107.8,1485268.8,10.3827,1218.716,0.9404,0.9404,0.0738,0.1041,2.6209,4.9627,1.9541,2.383,0.0863,972387,1038312,1036538940,1106814000,153.3,267.7114,1
53,6081,252.81,3328070.5,15.9,1824.3,0.3251,0.3251,0.0738,0.1041,2.6667,5.1111,2.6667,5.1111,0.0707,975382,1038312,1039731600,1106814000,114.7358,34.4208,1
108,6313,470.76,1628025.2,21.697,1275.9409,0.9404,0.9404,0.1834,0.1073,1.8245,1.7579,1.9094,2.1423,0.0962,978377,1038312,1042924300,1106814000,58.4537,300.2267,1
59,6062,207.69,1704846.5,14.4115,1305.6978,0.639,0.9404,0.1834,0.1073,2.4425,4.3068,2.2599,3.6248,0.133,981346,1038312,1046088200,1106814000,102.7458,408.7154,1
72,5138,466.56,2375914,21.6,1541.4,0.3251,0.3251,0.1834,0.1073,2.6667,5.1111,2.6667,5.1111,0.109,983344,1038312,1048218100,1106814000,71.3611,21.4083,1
109,5958,416.09,1563346,20.3983,1250.3383,0.9404,0.9404,0.1834,0.1073,1.5508,0.5931,2.0958,2.9363,0.147,983925,1038312,1048837440,1106814000,54.6606,172.7,1
93,6422,389.21,2063799.8,19.7284,1436.5931,0.9404,0.9404,0.1834,0.1073,2.0235,2.6066,2.347,3.9559,0.13,986854,1038312,1051959740,1106814000,69.0538,197.4334,1
85,5993,650.25,3232444.5,25.5,1797.9,0.3251,0.3251,0.1834,0.1073,2.6667,5.1111,2.6667,5.1111,0.106,989849,1038312,1055152400,1106814000,70.5059,21.1518,1
71,6026,207.49,1340796.2,14.4045,1157.9276,0.9404,0.9404,0.1834,0.1073,1.7203,1.267,1.6409,0.9651,0.099,992848,1038312,1058349300,1106814000,84.8732,1019.3234,1
54,6076,167.84,2442877.8,12.9553,1562.9708,0.639,0.9404,0.1834,0.1073,2.3948,4.1228,2.6162,4.948,0.0721,995847,1038312,1061546300,1106814000,112.5185,132.871,1
65,6531,239.05,3054612.8,15.4612,1747.745,0.9404,0.9404,0.1834,0.1073,2.4966,4.5225,2.6383,5.0196,0.0891,998846,1038312,1064743230,1106814000,100.4769,586.7069,1
59,2915,313.29,764750.25,17.7,874.5,0.3251,0.3251,0.1834,0.1073,2.6667,5.1111,2.6667,5.1111,0.0721,1001842,1038312,1067936960,1106814000,49.4068,14.822,1
0,3144,0,889626.25,0,943.2,0,0.3251,0.1931,0.1071,0,-3,2.6667,5.1111,0.0566,1004840,1038312,1071132800,1106814000,3144,943.2,1
28,5313,70.56,2540517.2,8.4,1593.9,0.3251,0.3251,0.1931,0.1071,2.6667,5.1111,2.6667,5.1111,0.0452,1007337,1038312,1073794600,1106814000,189.75,56.925,1
66,5128,309.44,2192364.2,17.5909,1480.6635,0.639,0.639,0.1931,0.1071,2.6009,4.8894,2.6605,5.0914,0.0721,1009876,1038312,1076501200,1106814000,77.697,212.131,1
87,6434,248.81,1296004.2,15.7737,1138.4218,0.9404,1.2275,0.1931,0.1071,1.5139,0.5313,1.4925,0.3517,0.0679,1012870,1038312,1079692800,1106814000,73.954,937.0607,1
39,6120,57.89,2069759.4,7.6085,1438.6658,0.9404,0.9404,0.1931,0.1071,1.5458,0.4806,2.5008,4.5462,0.0905,1015868,1038312,1082888700,1106814000,156.9231,265.3887,1
51,6134,128.09,2148606.5,11.3177,1465.8126,0.9404,0.9404,0.1931,0.1071,2.3964,4.1712,2.5345,4.6684,0.0693,1018866,1038312,1086084500,1106814000,120.2745,369.1624,1
60,6060,324,1473936.8,18,1214.058,0.3251,0.639,0.1931,0.1071,2.6667,5.1111,1.5127,0.3091,0.099,1021864,1038312,1089280400,1106814000,101,954.9111,1
71,6025,256.49,2096615.9,16.0153,1447.9696,0.9404,0.9404,0.1931,0.1071,2.3071,3.7846,2.5036,4.5454,0.099,1024861,1038312,1092475300,1106814000,84.8592,157.0384,1
75,6453,121.65,2524619.2,11.0295,1588.905,1.2275,1.2275,0.1931,0.1071,1.1535,-0.1573,2.6173,4.9547,0.0707,1026525,1038312,1094249100,1106814000,86.04,321.7281,1
67,6030,404.01,1458699.2,20.1,1207.7662,0.3251,0.639,0.1931,0.1071,2.6667,5.1111,1.5109,0.301,0.124,1027859,1038312,1095671000,1106814000,90,946.9587,1
100,5937,409.8,2916374.8,20.2435,1707.7397,0.639,0.639,0.1336,0.1105,1.5883,0.6595,2.6592,5.0871,0.136,1030859,1038312,1098868100,1106814000,59.37,39.7444,1
87,6463,396.41,2166731.2,19.91,1471.982,0.9404,0.9404,0.1336,0.1105,2.4539,4.3777,2.4291,4.2803,0.109,1033857,1038312,1102063900,1106814000,74.2874,245.7704,1
75,5969,286.25,1399588.9,16.9189,1183.0422,0.639,0.9404,0.1336,0.1105,2.1835,3.2734,1.6989,1.1882,0.13,1036855,1038312,1105259800,1106814000,79.5867,673.4564,1
98,5061,404.16,1999160.1,20.1037,1413.9166,0.639,0.639,0.1336,0.1105,1.6795,1.0774,2.6443,5.0382,0.119,1039852,1038312,1108454500,1106814000,51.6429,23.9431,1
96,5949,356.84,2158921,18.8902,1469.3267,0.9404,0.9404,0.1336,0.1105,1.7285,1.3386,2.5507,4.7162,0.143,1042222,1038312,1110981000,1106814000,61.9688,370.2116,1
87,3760,324.81,1079425.8,18.0225,1038.9542,0.639,0.639,0.1336,0.1105,1.7431,1.3654,2.6364,5.0117,0.112,1045132,1038312,1114083100,1106814000,43.2184,31.5298,1
17,1275,26.01,77375.45,5.1,278.1644,0.3251,0.639,0.1336,0.1105,2.6667,5.1111,2.0335,2.642,0.129,1047462,1038312,1116565800,1106814000,75,265.125,1
139,4882,781.29,1949721.8,27.9516,1396.3243,0.639,0.639,0.1336,0.1105,1.5403,0.4374,2.6569,5.0799,0.147,1049778,1038312,1119034600,1106814000,35.1223,18.3621,1
55,5245,272.25,2475902.2,16.5,1573.5,0.3251,0.3251,0.1336,0.1105,2.6667,5.1111,2.6667,5.1111,0.139,1052383,1038312,1121811600,1106814000,95.3636,28.6091,1
132,6314,468.36,1372499.2,21.6416,1171.5371,1.2275,1.2275,0.1336,0.1105,1.4433,0.7646,1.7225,1.3693,0.124,1055381,1038312,1125007500,1106814000,47.8333,534.6584,1
56,6117,183.24,2012843.6,13.5366,1418.7472,0.639,0.9404,0.1191,0.0611,2.4155,4.203,2.479,4.4684,0.105,1058379,1038312,1128203400,1106814000,109.2321,276.1085,1
1140,118,6341.6,70.76,79.6342,8.4119,1.6957,1.4185,0,0,-0.5779,-1.4753,-0.4864,-1.4937,52.8,45915,80,69394080,85280,0.1035,0.0473,1
2017,2268,19359.81,399189.75,139.1395,631.8147,1.8344,1.6094,0,0,-0.4442,-1.5535,2.6654,5.1071,42.9,46000,1973,69522600,2103218,1.1244,20.5141,1
2047,4114,8894.41,1392921.6,94.3102,1180.221,2.3026,2.164,0,0,-0.3393,-0.5247,2.6665,5.1106,41.3,46086,3942,69652630,4202172,2.0098,4.494,1
2004,3158,3851.64,794601.94,62.0616,891.4045,2.3026,1.5048,0,0,0.8404,0.9728,2.6666,5.111,32.9,46171,5433,69781150,5791578,1.5758,9.4145,1
1766,4400,3794.04,803039.2,61.5958,896.1245,2.3026,1.8867,0,0,0.3759,-0.3899,1.8677,1.9214,24.1,46258,7551,69912696,8049366,2.4915,7.9371,1
1713,4936,5352.21,967257.25,73.1588,983.4924,2.3026,2.164,0,0,0.0915,-1.2663,1.7435,1.3671,19.3,46344,9929,70042730,10583290,2.8815,4.5886,1
